Longitude,Latitude,YearNum,Year,Season,Type,AreaHa,PerimeterM,StartDate,EndDate,FireNo,FireName,Shape__Area,Shape__Length
151.87062662655896,-29.310483303943027,2019,2019,2019-20,Wildfire,3909.40486339,43480.7649095,2019/10/26 00:00:00+00,1969/12/31 00:00:00+00,19102753281,Gulf Rd,39202573.8398438,43541.1287435224
151.92511679978332,-29.9806659094937,2019,2019,2019-20,Wildfire,1.88868766,864.46073596,2019/11/25 00:00:00+00,1969/12/31 00:00:00+00,19112660031,Warra,18912.02734375,865.035866028222
150.34093945587918,-29.34866137712736,2019,2019,2019-20,Wildfire,0.94878595,584.13774492,2019/11/26 00:00:00+00,1969/12/31 00:00:00+00,19112760415,Bamboo Road Bullala,9513.37109375,584.921991241335
151.99529221917865,-30.347722158750837,2019,2019,2019-20,Wildfire,4.72315482,1028.56943861,2019/11/27 00:00:00+00,1969/12/31 00:00:00+00,19112860558,Avondale SCA,47262.34375,1028.9049394513
152.334715732157,-30.150244075834447,2019,2019,2019-20,Wildfire,107209.643066,714177.510137,2019/08/30 00:00:00+00,2019/11/13 00:00:00+00,19090146799,Bees Nest,1073180143.49609,714562.519029225
152.61001042293492,-30.204784898616328,2019,2019,2019-20,Wildfire,5593.08965996,91668.3166243,2019/08/30 00:00:00+00,2019/11/13 00:00:00+00,19090146799,Bees Nest,55981649.9804688,91710.4509711848
152.67621624469058,-30.205078271105677,2019,2019,2019-20,Wildfire,543.36434937,27515.9338829,2019/08/30 00:00:00+00,2019/11/13 00:00:00+00,19090146799,Bees Nest,5438570.59765625,27528.3870139576
152.67396269711762,-30.182729757097388,2019,2019,2019-20,Wildfire,73.69624282,6255.45535385,2019/08/30 00:00:00+00,2019/11/13 00:00:00+00,19090146799,Bees Nest,737660.78515625,6258.41955366339
152.5304894961058,-30.16732207424413,2019,2019,2019-20,Wildfire,68.77296021,4669.75961156,2019/08/30 00:00:00+00,2019/11/13 00:00:00+00,19090146799,Bees Nest,688400.859375,4672.03788807549
152.53851382450932,-30.170457277931632,2019,2019,2019-20,Wildfire,0.67322207,352.98431133,2019/08/30 00:00:00+00,2019/11/13 00:00:00+00,19090146799,Bees Nest,6738.75,353.155513113417
152.53773817288672,-30.16908151393403,2019,2019,2019-20,Wildfire,0.14302857,150.83790593,2019/08/30 00:00:00+00,2019/11/13 00:00:00+00,19090146799,Bees Nest,1431.6796875,150.911282273599
152.37824974149234,-30.041070613184285,2019,2019,2019-20,Wildfire,1.93194128,800.60715634,2019/08/30 00:00:00+00,2019/11/13 00:00:00+00,19090146799,Bees Nest,19342.87109375,801.092857629952
152.60241125256974,-30.15846770594442,2019,2019,2019-20,Wildfire,13.61639849,1407.11422822,2019/08/30 00:00:00+00,2019/11/13 00:00:00+00,19090146799,Bees Nest,136299.109375,1407.81222015153
152.5149414596272,-30.159395712559068,2019,2019,2019-20,Wildfire,274.00086473,13751.0996377,2019/08/30 00:00:00+00,2019/11/13 00:00:00+00,19090146799,Bees Nest,2742723.48828125,13757.9391120653
151.0556802773401,-32.99194949805593,2019,2019,2019-20,Wildfire,10.19582269,1227.68636789,2019/08/23 00:00:00+00,2019/08/26 00:00:00+00,19082445767,"Wombat Gully, Laguna",101767.3671875,1226.53679767682
151.014472815815,-30.388817007161645,2019,2019,2019-20,Wildfire,2563.06226295,32866.2801828,2019/11/20 00:00:00+00,1969/12/31 00:00:00+00,19112159107,El Dorado Road,25645526.1953125,32875.6829313088
150.21661702882818,-31.827166318234124,2019,2019,2019-20,Wildfire,4.13935776,812.6834928,2019/11/22 00:00:00+00,2019/11/27 00:00:00+00,19112359441,Half Moon Creek 2,41340.84765625,812.165621621132
144.91776820130022,-29.297658194332584,2019,2019,2019-20,Wildfire,1970.80976285,23156.8544111,2019/11/22 00:00:00+00,2019/11/27 00:00:00+00,19112359397,Clifton Downs,19763405.3554688,23189.2270837994
149.22622595850467,-30.460715738468117,2019,2019,2019-20,Wildfire,19.45527989,2375.93595516,2019/12/04 00:00:00+00,1969/12/31 00:00:00+00,19120561972,Edenhope Rd Pilliga North,194642.21484375,2376.48150249105
151.21473278982367,-29.588734364286022,2019,2019,2019-20,Wildfire,0.49316593,276.89234154,2019/11/25 00:00:00+00,1969/12/31 00:00:00+00,19112660036,Black Bess Gully,4942.22265625,277.188924764637
151.0522647873135,-30.81304128554988,2019,2019,2019-20,Wildfire,63.91286864,3249.8621384,2019/11/27 00:00:00+00,1969/12/31 00:00:00+00,19112860601,Fish Creek,639068.81640625,3249.7102536367
152.331342876171,-28.742105739770093,2019,2019,2019-20,Wildfire,0.34956484,228.43765329,2019/11/30 00:00:00+00,1969/12/31 00:00:00+00,19120161049,Morgans Trail,3510.35546875,228.917903835112
150.35542593292774,-29.353824968980867,2019,2019,2019-20,Wildfire,9.87319701,1251.91302778,2019/11/26 00:00:00+00,1969/12/31 00:00:00+00,19112860561,Bates in Bullala,98996.0390625,1253.5860525225
152.25050276434962,-30.43370031538755,2019,2019,2019-20,Wildfire,22814.7870967,108284.428605,2019/11/13 00:00:00+00,1969/12/31 00:00:00+00,19111457570,"Guyra Rd, Ebor",228263204.007813,108311.922284383
150.87220955378976,-28.824185499700217,2019,2019,2019-20,Wildfire,1490.84737441,27061.974573,2019/11/24 00:00:00+00,1969/12/31 00:00:00+00,19112559838,Dthinna Dthinnawan NP,14967951.3242188,27115.7478476603
152.40619710441538,-29.93566417156684,2019,2019,2019-20,Prescribed Burn,504.41092725,14519.5971885,2019/07/25 00:00:00+00,2019/07/31 00:00:00+00,HR16091377943,Horseshoe HR,5051271.66796875,14529.9172806561
152.4026862643343,-29.018804811877754,2019,2019,2019-20,Wildfire,74085.3063693,331149.493443,2019/09/21 00:00:00+00,2019/10/26 00:00:00+00,19092249539,"Long Gully Rd, Drake",743437982.460938,331716.17934722
152.33905716506266,-29.106378490413448,2019,2019,2019-20,Wildfire,9.86176698,1317.08254028,2019/09/21 00:00:00+00,2019/10/26 00:00:00+00,19092249539,"Long Gully Rd, Drake",98940.03125,1319.23342571534
152.33504957696198,-29.109350718258312,2019,2019,2019-20,Wildfire,5.12118075,916.55019291,2019/09/21 00:00:00+00,2019/10/26 00:00:00+00,19092249539,"Long Gully Rd, Drake",51378.8203125,918.043540896277
152.34702342172903,-29.140683976298853,2019,2019,2019-20,Wildfire,7.63961086,1276.1165824,2019/09/21 00:00:00+00,2019/10/26 00:00:00+00,19092249539,"Long Gully Rd, Drake",76639.35546875,1278.14661407618
152.57687380845613,-29.010320870852127,2019,2019,2019-20,Wildfire,55.31544525,3325.13422658,2019/09/21 00:00:00+00,2019/10/26 00:00:00+00,19092249539,"Long Gully Rd, Drake",555095.30078125,3330.96314745978
151.36793776038323,-31.98724143262337,2019,2019,2019-20,Wildfire,507.02724437,14398.742061,2019/11/22 00:00:00+00,2019/12/09 00:00:00+00,19112359451,Upper Moonan Brook,5063152.5,14388.6260435306
151.49606639126011,-32.84048556333976,2019,2019,2019-20,Wildfire,422.66429367,15216.9759321,2019/12/02 00:00:00+00,2019/12/10 00:00:00+00,19120361385,"Leggetts Dr, Pelaw Main",4218865.10546875,15202.9654204364
152.5035988071002,-32.09990541504238,2019,2019,2019-20,Wildfire,2763.91104136,41753.4442279,2019/10/25 00:00:00+00,2019/11/13 00:00:00+00,19102652906,"Failford Rd, Darawank",27522303.7773438,41657.6467865256
152.44273306056712,-32.15736022342635,2019,2019,2019-20,Wildfire,4087.634884,58408.1267097,2019/10/17 00:00:00+00,2019/12/02 00:00:00+00,19101852058,Minimbah Road,40813978.3242188,58363.7355452224
151.33295108262143,-32.1579120087977,2019,2019,2019-20,Wildfire,5.28291206,884.02419595,2019/11/22 00:00:00+00,2019/12/02 00:00:00+00,19112359450,Mt Royal 2,52748.49609375,883.349290849883
151.48185348207417,-33.389297107641944,2019,2019,2019-20,Wildfire,0.05409781,89.28697045,2019/08/09 00:00:00+00,2019/08/11 00:00:00+00,19080943743,"Reserve Dr, Bateau Bay",539.94921875,89.2024519921044
152.04174968960226,-29.460218988783005,2019,2019,2019-20,Wildfire,88.06497943,3533.78193832,2019/11/24 00:00:00+00,1969/12/31 00:00:00+00,19112559725,"Ten Mile Rd, Deepwater",882789.8984375,3538.0730748899
151.83904068605128,-30.031886557559517,2019,2019,2019-20,Wildfire,548.57985942,13823.711955,2019/12/05 00:00:00+00,2019/12/12 00:00:00+00,19120662449,Bulwarra,5492555.58203125,13832.2249549498
150.62449484896752,-29.990103996234854,2019,2019,2019-20,Wildfire,1248.08395019,33652.4194146,2019/11/29 00:00:00+00,2019/12/17 00:00:00+00,19113060931,"Bora Link Rd, Bingara",12497224.9492188,33674.5042208518
151.3382045317461,-30.63083324330376,2019,2019,2019-20,Wildfire,0.0007239,11.00167539,2019/12/02 00:00:00+00,1969/12/31 00:00:00+00,19120361536,"Retreat Rd, Balala",7.2421875,11.0028147029019
152.12908408483315,-29.183948073854808,2019,2019,2019-20,Wildfire,6.17904729,896.89270976,2019/12/10 00:00:00+00,1969/12/31 00:00:00+00,19121163528,Burra Creek,61980.6875,898.272279254901
151.14565911435437,-29.818341445380756,2019,2019,2019-20,Wildfire,1362.20139759,21904.8255898,2019/12/10 00:00:00+00,2020/01/04 00:00:00+00,19121163526,"Staggs Lane, Inverell",13644582.9257813,21922.9570939727
150.82977063138193,-31.394587717956156,2019,2019,2019-20,Wildfire,460.65445522,13293.7219347,2019/12/12 00:00:00+00,2020/01/04 00:00:00+00,19121363841,Top Gowrie,4602650.9765625,13288.1182294801
149.3331316086377,-29.37067672988874,2019,2019,2019-20,Wildfire,88.48484507,4092.41842751,2020/01/02 00:00:00+00,2020/01/04 00:00:00+00,20010369480,"Watercourse Rd, Bullarah",887181.43359375,4097.80809047112
149.3409000346162,-29.373323696769223,2019,2019,2019-20,Wildfire,44.51941999,2829.40238916,2020/01/02 00:00:00+00,2020/01/04 00:00:00+00,20010369480,"Watercourse Rd, Bullarah",446364.4375,2833.11888894189
152.67875461343115,-30.688656918877584,2019,2019,2019-20,Wildfire,12059.7896387,92182.3364292,2019/10/16 00:00:00+00,2019/12/26 00:00:00+00,19101751872,Kian Road,120609019.40625,92186.4488250412
152.78017858219636,-30.684582300002617,2019,2019,2019-20,Wildfire,8529.81877141,107067.331381,2019/10/16 00:00:00+00,2019/12/26 00:00:00+00,19101751872,Kian Road,85306870.3945313,107072.419893526
152.77562647011365,-30.803070686450337,2019,2019,2019-20,Wildfire,11008.4891207,120290.453213,2019/10/16 00:00:00+00,2019/12/26 00:00:00+00,19101751872,Kian Road,110076263.59375,120285.422301212
153.2537646045938,-29.835439174096813,2019,2019,2019-20,Wildfire,19.58093593,2944.4015258,2019/11/28 00:00:00+00,1969/12/31 00:00:00+00,19112960775,"Wooli River, Wooli",196126.95703125,2946.78642768138
152.52649358625695,-28.5545895338938,2019,2019,2019-20,Wildfire,0.12659881,153.21281175,2019/12/11 00:00:00+00,2019/12/16 00:00:00+00,19121263727,South Yabbra Rd,1271.97265625,153.574134087024
151.36302098163856,-33.062978129653175,2019,2019,2019-20,Wildfire,4.20710041,963.33651251,2019/11/25 00:00:00+00,2019/12/03 00:00:00+00,19112660104,"German Point Rd, Watagan Forest",41991.83984375,962.429821423086
153.05142329216073,-29.931688996054337,2019,2019,2019-20,Wildfire,0.18421862,173.21934329,2019/12/10 00:00:00+00,2019/12/16 00:00:00+00,19121163439,"Kungala Rd, Kungala",1844.81640625,173.342775338432
152.9698651092221,-28.57465488164112,2019,2019,2019-20,Wildfire,0.00260314,26.33633199,2019/12/30 00:00:00+00,2020/01/02 00:00:00+00,19123168491,"Wiangaree Back Rd, West Wiangaree",26.1484375,26.3976315898667
152.6006512858073,-29.67906846110026,2019,2019,2019-20,Wildfire,6.022e-05,3.42394969,2019/12/05 00:00:00+00,2019/12/07 00:00:00+00,19120662321,"Colletts Crossing Rd, Bookram",0.60546875,3.42685301174699
152.6197312592162,-28.478413750907986,2019,2019,2019-20,Wildfire,0.14140345,147.59189052,2019/12/26 00:00:00+00,2019/12/29 00:00:00+00,19122766851,"Grahams Road, Yabbra",1421.01953125,147.956056277908
153.11579307769466,-29.89250483095536,2019,2019,2019-20,Wildfire,3446.30496637,35591.210103,2019/12/04 00:00:00+00,2019/12/23 00:00:00+00,19120562091,Bald Knob 2,34514960.2421875,35617.9698026643
153.0992510446232,-29.852089981573155,2019,2019,2019-20,Wildfire,6.35992481,978.55756715,2019/12/04 00:00:00+00,2019/12/23 00:00:00+00,19120562091,Bald Knob 2,63700.23828125,979.334164770554
152.88913831519548,-29.375117322945673,2019,2019,2019-20,Wildfire,12853.2410475,128383.735435,2019/11/15 00:00:00+00,1969/12/31 00:00:00+00,19112860493,Banyabba,128869851.972656,128552.255096872
153.00157984428608,-29.37326912618575,2019,2019,2019-20,Wildfire,273.59609306,12888.9725654,2019/11/15 00:00:00+00,1969/12/31 00:00:00+00,19112860493,Banyabba,2743154.87109375,12905.8771334897
152.71978835673195,-31.78577289991875,2019,2019,2019-20,Wildfire,13367.3021998,92436.423116,2019/10/25 00:00:00+00,2019/12/25 00:00:00+00,19102653077,Bills Crossing Crowdy,133505448.3125,92449.6059934045
152.7198669137101,-30.40811821511573,2019,2019,2019-20,Wildfire,0.00348965,24.12220417,2019/12/10 00:00:00+00,2019/12/11 00:00:00+00,19121163485,"Water Gum Creek, Dorrigo Mountain",34.91796875,24.1287120790879
152.79383417273834,-31.114783343575635,2019,2019,2019-20,Wildfire,7.6095041,1097.58190002,2019/12/02 00:00:00+00,2019/12/10 00:00:00+00,19120361372,"Burnt Bridge Rd, South Kempsey",76056.34375,1097.30265541671
153.14028067351242,-29.959811013803947,2019,2019,2019-20,Wildfire,4.12061339,753.92418919,2019/12/11 00:00:00+00,2019/12/13 00:00:00+00,19121263662,"Mcphillips Rd, Halfway Creek",41262.68359375,754.441206582071
149.02774925323206,-30.4844973038475,2019,2019,2019-20,Wildfire,0.16218047,199.12295055,2019/11/26 00:00:00+00,2019/12/02 00:00:00+00,19112760433,"Etoo Crossing Rd, Gwabegar",1622.484375,199.164744198179
151.01323654743945,-30.34916947923322,2019,2019,2019-20,Wildfire,946.07495023,16329.8812772,2019/12/13 00:00:00+00,2019/12/26 00:00:00+00,19121464001,"Bakers Creek Rd, Bundarra",9466897.625,16335.1641506102
152.28510493223504,-29.153578434758078,2019,2019,2019-20,Wildfire,7562.36571635,48937.3860373,2019/11/24 00:00:00+00,1969/12/31 00:00:00+00,19112559690,Hortons Creek,75862074.0507813,49014.5776237734
148.8366680961529,-30.634360465821562,2019,2019,2019-20,Wildfire,0.59284679,328.82590072,2019/11/26 00:00:00+00,1969/12/31 00:00:00+00,19112760460,Z-Line Road,5929.52734375,328.855168298683
152.36960854843753,-29.65603836351959,2019,2019,2019-20,Wildfire,89572.7306691,330052.530401,2019/09/05 00:00:00+00,2020/01/06 00:00:00+00,19090647309,Kaloe Mountain Trail,897519131.273438,330379.249350975
152.51228357416,-29.455427076326167,2019,2019,2019-20,Wildfire,6264.96330173,67952.7216325,2019/09/05 00:00:00+00,2020/01/06 00:00:00+00,19090647309,Kaloe Mountain Trail,62802595.296875,68036.3158350333
152.6099792139403,-29.693448815402,2019,2019,2019-20,Wildfire,24739.2696389,146611.574312,2019/09/05 00:00:00+00,2020/01/06 00:00:00+00,19090647309,Kaloe Mountain Trail,247867409.527344,146750.820004367
152.55380044244583,-29.705088782514142,2019,2019,2019-20,Wildfire,214.58562517,8940.01028034,2019/09/05 00:00:00+00,2020/01/06 00:00:00+00,19090647309,Kaloe Mountain Trail,2149918.76953125,8948.46841069931
152.48603085619598,-29.52742693883674,2019,2019,2019-20,Wildfire,147.97442986,7434.99132186,2019/09/05 00:00:00+00,2020/01/06 00:00:00+00,19090647309,Kaloe Mountain Trail,1483116.8984375,7443.48057328913
152.2895302016605,-29.848794496302432,2019,2019,2019-20,Wildfire,12.92862201,2376.26464303,2019/09/05 00:00:00+00,2020/01/06 00:00:00+00,19090647309,Kaloe Mountain Trail,129492.203125,2378.1611417649
152.30078121046148,-29.85673070287152,2019,2019,2019-20,Wildfire,12.15853517,1440.27547848,2019/09/05 00:00:00+00,2020/01/06 00:00:00+00,19090647309,Kaloe Mountain Trail,121777.24609375,1441.4115627478
152.28486461346273,-29.856401101854445,2019,2019,2019-20,Wildfire,83.97442771,4940.31773544,2019/09/05 00:00:00+00,2020/01/06 00:00:00+00,19090647309,Kaloe Mountain Trail,841069.609375,4944.21771446694
150.1731456235569,-30.272128789317172,2019,2019,2019-20,Wildfire,19666.776712,207450.502981,2019/10/16 00:00:00+00,1969/12/31 00:00:00+00,19101751804,Kaputar Fire,196822468.476563,207528.959904656
150.179048141685,-30.40321325618403,2019,2019,2019-20,Wildfire,131.26273588,20106.4484033,2019/10/16 00:00:00+00,1969/12/31 00:00:00+00,19101751804,Kaputar Fire,1313361.76953125,20112.1211451951
150.2150578665324,-30.434668410319706,2019,2019,2019-20,Wildfire,10.32826835,2180.89828937,2019/10/16 00:00:00+00,1969/12/31 00:00:00+00,19101751804,Kaputar Fire,103334.66796875,2181.44690162625
151.32776040138424,-30.45192293161401,2019,2019,2019-20,Wildfire,222.57779223,7735.87873955,2020/01/02 00:00:00+00,2020/01/08 00:00:00+00,20010369583,"Mt Brown, Yarrowyck",2226833.44921875,7737.7118920183
151.3419092827852,-30.4473149051483,2019,2019,2019-20,Wildfire,71.48878732,11780.2234331,2020/01/02 00:00:00+00,2020/01/08 00:00:00+00,20010369583,"Mt Brown, Yarrowyck",715232.4296875,11783.0398222927
151.31493736586867,-30.45308426235589,2019,2019,2019-20,Wildfire,11.7308258,3645.4376285,2020/01/02 00:00:00+00,2020/01/08 00:00:00+00,20010369583,"Mt Brown, Yarrowyck",117363.65234375,3646.29849289595
152.14983601497386,-29.971593663961265,2019,2019,2019-20,Wildfire,25761.4629554,111101.797682,2019/11/24 00:00:00+00,1969/12/31 00:00:00+00,19112559764,Moggs Swamp,257962312.441406,111177.768492917
151.89176913094474,-29.63254038474275,2019,2019,2019-20,Wildfire,0.26080537,200.62270071,2020/01/07 00:00:00+00,2020/01/09 00:00:00+00,20010871211,"Sunset Rd, Dundee",2613.39453125,200.828209225865
150.90839541622813,-28.830758389331056,2019,2019,2019-20,Wildfire,1887.95927795,23406.4637622,2019/12/06 00:00:00+00,2019/12/23 00:00:00+00,19120762708,Campbells Creek,18954588.3125,23452.887433803
150.006477665124,-31.71587628526137,2019,2019,2019-20,Wildfire,16.4932142,1817.44662744,2019/11/26 00:00:00+00,1969/12/31 00:00:00+00,19112760320,"Rocky Creek Rd, Bundella",164738.3984375,1816.37929660706
150.61146336137472,-31.118016365100083,2019,2019,2019-20,Wildfire,662.97943399,17804.5492412,2019/12/10 00:00:00+00,2020/01/10 00:00:00+00,19121163513,Melville range,6626395.05078125,17799.965135987
151.9384424351012,-30.004745634723243,2019,2019,2019-20,Wildfire,8936.56511828,74385.7976515,2019/12/01 00:00:00+00,1969/12/31 00:00:00+00,19120261256,Crown Mountain,89480443.0351563,74433.4467377081
152.00339151941284,-29.961344564728073,2019,2019,2019-20,Wildfire,81.98547087,4356.40394843,2019/12/01 00:00:00+00,1969/12/31 00:00:00+00,19120261256,Crown Mountain,820977.1796875,4359.38656483161
150.1430832364487,-30.079129052831703,2019,2019,2019-20,Wildfire,2.40323573,590.60199497,2020/01/03 00:00:00+00,2020/01/07 00:00:00+00,20010470233,Gulf Creek,24059.78125,590.93889375015
151.1895715319644,-29.83793563902744,2019,2019,2019-20,Wildfire,0.16754366,156.81232832,2020/01/09 00:00:00+00,1969/12/31 00:00:00+00,20011071606,Gunny,1678.15234375,156.939094553372
151.21897883329513,-29.88983402251323,2019,2019,2019-20,Wildfire,0.89244977,397.89688995,2020/01/08 00:00:00+00,2020/01/10 00:00:00+00,20010971395,Middle Creek Stannifer,8937.98828125,398.197584641206
151.2282583703017,-29.88979231641633,2019,2019,2019-20,Wildfire,0.26928312,247.47109802,2020/01/09 00:00:00+00,2020/01/11 00:00:00+00,20011071547,"Old Mill Rd, Stannifer",2696.90234375,247.658150486709
151.31822415346892,-29.89092143639044,2019,2019,2019-20,Wildfire,3.13027901,757.91096891,2020/01/07 00:00:00+00,2020/01/11 00:00:00+00,20010871254,"Old Armidale Rd, Wandsworth",31350.04296875,758.482616833307
152.10372937316262,-32.433968857526594,2019,2019,2019-20,Wildfire,1393.81067285,21908.4942224,2019/12/05 00:00:00+00,2020/01/11 00:00:00+00,19120662261,Jarrah Rd,13914594.390625,21890.0112938155
152.1489640142438,-32.2510658833895,2019,2019,2019-20,Wildfire,83.47898181,3992.79047718,2019/11/25 00:00:00+00,1969/12/31 00:00:00+00,19112659897,Cabbage Tree,833466.10546875,3989.6234917106
151.29162619246088,-33.27824254350982,2019,2019,2019-20,Wildfire,1.2862298,533.27753962,2019/11/26 00:00:00+00,2019/12/03 00:00:00+00,19112760314,"Hallards Rd, Central Mangrove",12837.94140625,532.772243128386
152.54763264096425,-32.20488606259459,2019,2019,2019-20,Wildfire,1.83524431,550.54894145,2019/11/28 00:00:00+00,1969/12/31 00:00:00+00,19112960685,"Goldens Rd, Forster reignition",18323.87109375,550.12021573091
149.79542643464586,-33.24875627816698,2019,2019,2019-20,Wildfire,7.53228113,1258.74480219,2020/01/09 00:00:00+00,2020/01/14 00:00:00+00,20011071581,Eskdale Rd,75180.13671875,1257.55227290153
152.42274569711628,-32.00813736585013,2019,2019,2019-20,Wildfire,28490.3409308,258303.549808,2019/11/27 00:00:00+00,2019/12/25 00:00:00+00,19112860641,"Hillville Rd Fire, Hillville",284471012.582031,258019.948443376
151.90666513730142,-31.75049218412616,2019,2019,2019-20,Wildfire,2366.29402189,47182.7958196,2019/09/05 00:00:00+00,2019/10/02 00:00:00+00,19090647534,Thunderbolts Way,23634401.9257813,47154.3551259482
152.54763264096425,-32.20488606259459,2019,2019,2019-20,Wildfire,1.83524431,550.54894145,2019/11/02 00:00:00+00,2019/11/14 00:00:00+00,19110354270,"Goldens Rd, Forster",18323.87109375,550.12021573091
152.5360325187043,-32.20409872640116,2019,2019,2019-20,Wildfire,12.05932138,1722.85470571,2019/11/02 00:00:00+00,2019/11/14 00:00:00+00,19110354270,"Goldens Rd, Forster",120405.51953125,1721.513310147
152.5277401920875,-32.208292107701055,2019,2019,2019-20,Wildfire,37.52145462,4158.99478516,2019/11/02 00:00:00+00,2019/11/14 00:00:00+00,19110354270,"Goldens Rd, Forster",374629.56640625,4155.75192617358
151.3899380420454,-31.941864395862183,2019,2019,2019-20,Wildfire,16.74903773,1555.64249008,2019/11/22 00:00:00+00,1969/12/31 00:00:00+00,19112359449,Polblue Ridge,167261.09765625,1554.5772525796
152.52820921421826,-32.267150914651076,2019,2019,2019-20,Wildfire,1.35726722,686.89313568,2019/12/19 00:00:00+00,2019/12/23 00:00:00+00,19122065244,Elims,13551.03125,686.345335907379
151.04194410468705,-30.471436339616663,2019,2019,2019-20,Wildfire,3153.11659921,39318.3303889,2020/01/01 00:00:00+00,2020/01/15 00:00:00+00,20010269283,"Box Forest Rd, Kingstown",31545093.0117188,39327.0570225515
152.08398806623245,-30.615844039302985,2019,2019,2019-20,Wildfire,2.24838547,544.11532426,2019/11/27 00:00:00+00,2019/11/30 00:00:00+00,19112860605,Williams Road,22488.50390625,544.171593616371
151.00555540512198,-29.961977070901856,2019,2019,2019-20,Wildfire,510.99837628,14071.0974358,2020/01/02 00:00:00+00,2020/01/14 00:00:00+00,20010369744,"Aston Rd, Stanborough",5116973.9296875,14080.7800663747
151.00615241947634,-29.985516442141922,2019,2019,2019-20,Wildfire,2.53462568,594.8904768,2020/01/02 00:00:00+00,2020/01/14 00:00:00+00,20010369744,"Aston Rd, Stanborough",25379.7578125,595.28355334372
152.1613816997843,-29.201523234875093,2019,2019,2019-20,Wildfire,30.34049726,2325.21782205,2020/01/09 00:00:00+00,2020/01/14 00:00:00+00,20011071646,Swamp Trail,304326.2109375,2328.74471514005
151.1935437837074,-30.037618490499902,2019,2019,2019-20,Wildfire,5.81505719,897.54828554,2019/12/11 00:00:00+00,2019/12/16 00:00:00+00,19121263681,"Grove Rd, Bassendean",58221.546875,898.09591895339
151.28753346542788,-33.54812885208712,2019,2019,2019-20,Wildfire,0.455741,496.5249913,2019/10/16 00:00:00+00,2019/10/16 00:00:00+00,19101751921,"Warrah Trig Rd, Patonga",4548.88671875,496.060942971855
152.01435815094453,-29.489207231511045,2019,2019,2019-20,Wildfire,77.46639154,4061.77489012,2019/12/10 00:00:00+00,1969/12/31 00:00:00+00,19121163457,Butterleaf,776495.8046875,4066.57454804171
151.00194489907355,-31.60934005667526,2019,2019,2019-20,Wildfire,4041.41495924,35805.1750496,2019/12/13 00:00:00+00,2020/01/06 00:00:00+00,19121464008,Wallabadah South,40370831.9414063,35786.008754226
147.5395794066851,-30.64106710204724,2019,2019,2019-20,Wildfire,58.92350805,5851.37123623,2019/12/09 00:00:00+00,2019/12/30 00:00:00+00,19121163488,"Macquarie River, Cresswell",589333.59765625,5851.86425294715
147.53941335292905,-30.63430525573849,2019,2019,2019-20,Wildfire,210.63739264,11316.121479,2019/11/24 00:00:00+00,1969/12/31 00:00:00+00,19112559731,"Macquarie River, Cresswell",2106748.546875,11317.1345228984
152.42764970404107,-29.823226423113677,2019,2019,2019-20,Wildfire,16553.4150676,142292.071594,2019/10/27 00:00:00+00,2019/11/11 00:00:00+00,19102853435,"Old Glen Innes Rd, Newton Boyd",165806792.5625,142409.177686319
151.76614244610982,-30.670209882422505,2019,2019,2019-20,Wildfire,1.12450779,517.62734213,2020/01/07 00:00:00+00,2020/01/12 00:00:00+00,20010871226,Mt McDonald,11246.45703125,517.659016961886
147.5544192454758,-30.636136456886398,2019,2019,2019-20,Wildfire,38.18958062,3085.96613137,2019/11/24 00:00:00+00,1969/12/31 00:00:00+00,19112559731,"Macquarie River, Cresswell",381962.68359375,3086.23645973293
149.2639851660788,-31.1851463965608,2019,2019,2019-20,Wildfire,3474.35824596,45012.6500248,2020/01/08 00:00:00+00,2020/01/20 00:00:00+00,20010971346,"Yearinan Station Rd, Bugaldie",34722821.5351563,44999.1672181199
151.28242391339293,-33.54039648642321,2019,2019,2019-20,Wildfire,0.00931602,36.2604724,2019/10/15 00:00:00+00,2019/10/15 00:00:00+00,19101651672,"Patonga Dr, Patonga",92.9765625,36.2266420126818
151.3796133180672,-32.777008765928585,2019,2019,2019-20,Wildfire,0.01373516,47.32658988,2019/10/21 00:00:00+00,2019/10/21 00:00:00+00,19102252445,"Deadmans Rd, Lovedale",137.1015625,47.283526546247
152.6388978783804,-29.98570060912809,2019,2019,2019-20,Wildfire,182718.844774,723848.97138,2019/11/03 00:00:00+00,2019/12/23 00:00:00+00,19110454354,Liberation Trail,1829609229.75781,724309.096898305
152.53524185660814,-30.00012742638924,2019,2019,2019-20,Wildfire,27.77304756,2242.95945286,2019/11/03 00:00:00+00,2019/12/23 00:00:00+00,19110454354,Liberation Trail,278089.60546875,2244.40966518371
152.89483990695993,-29.987349864128696,2019,2019,2019-20,Wildfire,25.8943532,2433.81716711,2019/11/03 00:00:00+00,2019/12/23 00:00:00+00,19110454354,Liberation Trail,259284.83984375,2435.4202910122
152.73272870455352,-31.7730553026996,2019,2019,2019-20,Wildfire,0.00296796,22.70278412,2020/01/09 00:00:00+00,2020/01/10 00:00:00+00,20011071580,"Diamond Head Rd, Coralville",29.64453125,22.6887498945234
152.7680701567738,-31.30398638808065,2019,2019,2019-20,Wildfire,2061.12656618,38289.5989885,2019/10/26 00:00:00+00,2019/11/29 00:00:00+00,19102753214,Gum Scrub,20595985.734375,38275.4449135713
152.75001593139774,-31.325395466053866,2019,2019,2019-20,Wildfire,0.60093696,290.00326927,2019/10/26 00:00:00+00,2019/11/29 00:00:00+00,19102753214,Gum Scrub,6004.7578125,289.892075187777
